,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,2.5368890594258113,2.209650889671326,2.399121700228869,3.328535581457566,3.5591039747376993,0.0978893805388793,2.2935515292828095,3.9787206948901708,1.4323633797141073,2.3228305941146994,1.3734069392140265,1.8507533942572798,1.3030735297367495,2.5768055893018396,3.0222602760185566,2.8923000065661153,2.492201005728553,0.5734948441728658,-0.3847464914748273,3.3334295809811305,1
1,4.598010894960925,7.8062563507732845,7.0271269972818935,3.114343987947899,6.273952643369633,8.128293848339931,6.485548758745635,5.336192713594057,5.9916167205262285,5.58154380527884,5.545002265463272,4.802355360261647,7.616660721077637,5.7088750633809315,5.615051162805325,5.030172671782423,6.83456863940973,3.1904510232031122,4.304367760002454,7.075515327943949,1
2,1.4858484508447087,0.3716136100832296,-2.8693949674100714,1.6524629098071268,-0.45958886354289663,-2.2129146319201074,-0.6827975970465112,1.7182177381692882,-2.8605772771093365,1.544601804532621,1.1703110141154358,1.1962237695935451,-1.3902436233808495,0.884478524608985,3.2706042843354255,1.9601557930819618,0.18579107306194864,0.7285322651978992,-1.1232142478950968,-0.7322654741027159,1
6,0.11371377539798899,1.923392799196348,2.569644178056806,1.9935641463231848,2.0800055669442408,0.7431632976886677,0.6942166465637305,1.4344969219826385,2.84326751647795,0.6945631310149496,2.1302384071997125,1.39323338339289,0.5702315387126586,1.09319628133755,-0.19692907043303975,0.6533380611498971,0.7084422564881084,1.7326952292243163,2.3057397025534447,2.6093164791101975,1
7,-1.4822596220432769,-2.1870964289361075,-2.7178085003030326,-0.8523456527957565,-2.22955889707309,-1.6431314936652188,-1.4261318709145154,-0.3658385532724795,-3.954559400675959,-2.6007702448863697,-2.9540594236357434,-0.7793656014713966,-2.015864505284309,-1.1478054613010937,-2.0008616757125126,0.01809270375260552,-1.1936250650241367,-1.1714485489166737,-1.2106012259966734,-2.0774599827789664,1
11,-1.4589356326630072,1.2324636267758744,-0.2771914734356342,2.233530149037473,1.5275756826308866,-0.9048673701687899,-1.6152541584209135,0.163433907082995,-0.3817795788028273,-1.4081121834034378,-0.5284971243395213,1.2779861576304379,-3.421489407155999,-0.18104239370880637,-1.5287819752318788,0.6697265133262746,2.5269237724412976,2.792022440918341,1.452167566558395,-1.646368177343024,1
12,-4.165975552047196,-3.59812999658147,-3.356461774121751,-3.7831256093019823,-1.0663025484780402,-3.909675005793094,-3.2361290487489995,-3.276220335514698,-2.1150114161513502,-5.121883451293988,-3.6979908010644937,-4.2770305666316935,-3.3394003183270007,-4.545548130995846,-4.0012273096877,-4.255943035134793,-3.8209816154052536,-2.819016418016944,-2.3893311919011366,-2.0038751052280532,1
13,3.209235153266091,2.257559767080499,1.20355097464528,3.080540986229013,0.5099444861332489,2.8945538566175744,0.2847784822781477,1.107693494525528,0.3273021740346218,1.3586807510709193,1.5325296152606782,2.383176866326757,2.7778163553142776,3.7719416236517214,1.553807403826149,3.931815430471543,2.615420187016043,1.8778091253813787,2.4126743339615224,-1.0125377418346528,1
14,-3.5324138091137582,-4.010372527935431,-2.4011065559106757,-3.125558613560478,-0.587995343236464,-3.3501345254182304,-0.7076267141243882,-1.8786315454980502,-3.352446553597133,-2.5011397490125744,-4.293492883972427,-4.371911615420008,-3.519707978523149,-2.9412866642742537,-2.4140463799599288,-3.1690069133015557,-1.8200452928136155,-2.176188749351072,-2.5803825336462305,-2.1558360968186108,1
15,-2.6704289524292775,-2.3472310871347664,-1.2517264520598101,-2.6409977331296313,-0.03107092762986774,-0.1611112883928656,2.133940870628673,0.16297970814638552,0.35915707311966605,-1.3492081598025822,0.25466427909954703,-3.0185952605812147,-0.34102700519056217,-1.6800049615458463,-0.7531247916111588,-1.7141517651602407,1.3926473659305016,0.6762156745367724,0.3655241706776654,-0.9244162593900729,1
17,1.745552227833017,1.745651988554313,-0.33289678595717453,0.6878503828328524,1.4017706151280307,0.38086747510614904,0.33455105598148926,2.010879171345292,-2.411335491711289,-0.2124055017975628,-3.842980799736016,1.5535658712236602,0.5332310195026164,-0.11836523607796123,0.3544996542616078,2.076448576075858,2.0946028828549474,-0.9786518389644323,-0.1097352777487961,1.4564804511281237,1
18,2.9944438441745773,2.0085329634729905,1.7499420512943198,2.38099104972492,0.18884306500688564,1.9707240700983992,2.9852819511574076,1.8082152809607677,0.5823381680519228,3.969380547969172,1.8201341160643447,3.3582864508840453,1.4879410540942917,2.0011094974520214,1.9584676480647563,2.5450255202676244,0.7375133015173313,2.390770139485249,0.7062608939997939,0.41248924495400263,1
19,5.179606994559301,4.5298107993188825,3.497284528101306,5.67652406290999,3.3249480486997345,3.2053790444927213,1.3169953147163236,3.9080031656531444,4.768790149961347,3.9412805749952713,3.6008004927787445,3.1612130850733995,4.54866873310346,3.3439691479122735,4.128064034476733,3.697147271286706,6.853708634780849,1.2463389307603505,4.696205689386939,1.8612259647060287,1
21,2.1077470518391586,2.8523453934862797,5.375216341448821,0.30620693716631364,5.72975665612388,3.877806720811259,2.8682401395182926,2.76400714823339,0.9157345245267057,5.342713364502429,3.5177694021826618,1.5015993639247271,3.204194553904875,6.382552914101286,1.5617371539674745,3.45100484409716,2.5959193835235372,1.9595938066737704,2.0517462126384345,5.974470147381968,1
